hero,role,data_tier,map,map_name,update_date,win_rate,pick_rate,win_rate_z,pick_rate_log,pick_rate_z,total_score,rank
바티스트,Support,Grandmaster,numbani,눔바니,2026-04-26,43.9,6.6,-1.2559096237247322,2.028148247292285,-0.185092072853569,-0.827582603376267,C
벤데타,Damage,Grandmaster,numbani,눔바니,2026-04-26,45.2,2.2,-0.831728227632271,1.1631508098056809,-1.5194035122958136,-1.106798341497688,C
벤처,Damage,Grandmaster,numbani,눔바니,2026-04-26,49.7,2.6,0.6365919896108588,1.2809338454620642,-1.3377159777001058,-0.153131197313527,B
브리기테,Support,Grandmaster,numbani,눔바니,2026-04-26,44.9,3.5,-0.9296162421151478,1.5040773967762742,-0.9935034052080296,-0.9551711073523004,C
소전,Damage,Grandmaster,numbani,눔바니,2026-04-26,42.6,10.2,-1.680091019817191,2.4159137783010487,0.4130599694805474,-0.8428306240980956,C
솔저: 76,Damage,Grandmaster,numbani,눔바니,2026-04-26,48.3,18.8,0.1797812553574388,2.9856819377004897,1.2919621950474294,0.6246536312334351,S
솜브라,Damage,Grandmaster,numbani,눔바니,2026-04-26,48.1,2.5,0.1145225790355232,1.252762968495368,-1.381171277989784,-0.4837549637745997,B
시그마,Tank,Grandmaster,numbani,눔바니,2026-04-26,49.1,11.1,0.4408159606451077,2.493205452602695,0.5322871032556443,0.4774044176893223,A
시메트라,Damage,Grandmaster,numbani,눔바니,2026-04-26,50.4,2.8,0.8649973567375665,1.33500106673234,-1.2543139828347727,0.0172728209086308,B
아나,Support,Grandmaster,numbani,눔바니,2026-04-26,49.9,45.8,0.7018506659327743,3.845883202923601,2.618875245501021,1.468660497760073,S
안란,Damage,Grandmaster,numbani,눔바니,2026-04-26,51.1,7.8,1.0934027238642765,2.174751721484161,0.0410527504705175,0.6724627345067729,S
애쉬,Damage,Grandmaster,numbani,눔바니,2026-04-26,50.2,10.2,0.799738680415651,2.4159137783010487,0.4130599694805474,0.6450671960416096,S
에코,Damage,Grandmaster,numbani,눔바니,2026-04-26,51.6,5.9,1.2565494146690688,1.9315214116032136,-0.334144875358583,0.6202716986580079,A
엠레,Damage,Grandmaster,numbani,눔바니,2026-04-26,48.6,17.8,0.2776692698403155,2.933856869835904,1.2120188589116403,0.6514091054688456,S
오리사,Tank,Grandmaster,numbani,눔바니,2026-04-26,43.5,10.9,-1.3864269763685655,2.4765384001174837,0.5065771556546185,-0.629225323559292,C
우양,Support,Grandmaster,numbani,눔바니,2026-04-26,49.3,10.4,0.5060746369670232,2.4336133554004498,0.4403626494348873,0.4797898419541688,A
위도우메이커,Damage,Grandmaster,numbani,눔바니,2026-04-26,43.3,2.1,-1.451685652690483,1.1314021114911006,-1.5683778207881451,-1.498362519929548,C
윈스턴,Tank,Grandmaster,numbani,눔바니,2026-04-26,53.6,15.8,1.9091361778882376,2.8213788864092133,1.0385146917690038,1.560887583440544,S
일리아리,Support,Grandmaster,numbani,눔바니,2026-04-26,52.3,14.6,1.4849547817957764,2.747270914255491,0.9241986132313604,1.26065231437001,S
자리야,Tank,Grandmaster,numbani,눔바니,2026-04-26,48.9,7.5,0.3755572843231899,2.1400661634962708,-0.0124518436484632,0.2203536331345286,A
정커퀸,Tank,Grandmaster,numbani,눔바니,2026-04-26,43.5,1.5,-1.3864269763685655,0.9162907318741552,-1.9002002772928657,-1.5919362967382855,C
정크랫,Damage,Grandmaster,numbani,눔바니,2026-04-26,43.7,4.5,-1.3211683000466476,1.7047480922384253,-0.6839565870186107,-1.0662836148354329,C
제트팩 캣,Support,Grandmaster,numbani,눔바니,2026-04-26,46.1,4.3,-0.5380641841836455,1.667706820558076,-0.7410950135533637,-0.6192765159315328,B
젠야타,Support,Grandmaster,numbani,눔바니,2026-04-26,48.2,9.4,0.1471519171964822,2.341805806147327,0.298743890942905,0.2077887066950513,A
주노,Support,Grandmaster,numbani,눔바니,2026-04-26,49.7,8.9,0.6365919896108588,2.2925347571405443,0.2227402850662254,0.4710513077930054,A
캐서디,Damage,Grandmaster,numbani,눔바니,2026-04-26,45.8,17.4,-0.6359521986665223,2.91235066461494,1.1788442223153686,0.089966369726234,A
키리코,Support,Grandmaster,numbani,눔바니,2026-04-26,49.6,48.9,0.6039626514498999,3.910021002757473,2.717811723587775,1.4495022803050497,S
토르비욘,Damage,Grandmaster,numbani,눔바니,2026-04-26,44.2,3.8,-1.1580216092418554,1.5686159179138452,-0.8939487900073576,-1.0523924815480563,C
트레이서,Damage,Grandmaster,numbani,눔바니,2026-04-26,49.9,7.5,0.7018506659327743,2.1400661634962708,-0.0124518436484632,0.4161296621002793,A
파라,Damage,Grandmaster,numbani,눔바니,2026-04-26,51.8,6.4,1.3218080909909842,2.0014800002101243,-0.2262294746648322,0.7025930647286576,S
프레야,Damage,Grandmaster,numbani,눔바니,2026-04-26,46.2,3.6,-0.5054348460226866,1.5260563034950494,-0.9595995976470392,-0.6871007466724276,C
한조,Damage,Grandmaster,numbani,눔바니,2026-04-26,47.2,6.2,-0.1791414644131022,1.9740810260220096,-0.2684940677189016,-0.214882505735422,B
해저드,Tank,Grandmaster,numbani,눔바니,2026-04-26,52.9,7.0,1.6807308107615275,2.0794415416798357,-0.1059690298225342,0.9660508745279028,S
시에라,Damage,All,aatlis,아틀리스,2026-04-26,48.9,22.8,-0.0884983946509408,3.169685580677429,1.4713202405820214,0.5354290594422441,A
라마트라,Tank,All,aatlis,아틀리스,2026-04-26,52.5,7.3,0.7321230830214005,2.1162555148025524,0.010081407642901,0.4433064128700007,A
D.VA,Tank,All,aatlis,아틀리스,2026-04-26,52.3,7.2,0.686533000928492,2.104134154270207,-0.0067324305905918,0.4092268283208584,A
겐지,Damage,All,aatlis,아틀리스,2026-04-26,52.5,14.8,0.7321230830214005,2.760009940032921,0.9030490525731618,0.800493470842105,S
도미나,Tank,All,aatlis,아틀리스,2026-04-26,49.8,4.4,0.116656974767144,1.6863989535702288,-0.5861832331851409,-0.1644791084137699,B
둠피스트,Tank,All,aatlis,아틀리스,2026-04-26,51.9,7.4,0.5953528367426767,2.128231705849268,0.026693877701485,0.3678892531262,A
라이프위버,Support,All,aatlis,아틀리스,2026-04-26,48.3,5.9,-0.2252686409296647,1.9315214116032136,-0.2461678243731512,-0.2336283143070593,B
라인하르트,Tank,All,aatlis,아틀리스,2026-04-26,46.5,6.8,-0.6355793797658346,2.0541237336955462,-0.0761031187478752,-0.4117888753586508,B
레킹볼,Tank,All,aatlis,아틀리스,2026-04-26,49.6,3.3,0.0710668926742372,1.4586150226995167,-0.9021479432215632,-0.318219041684083,B
로드호그,Tank,All,aatlis,아틀리스,2026-04-26,40.9,5.7,-1.9121016783672544,1.9021075263969205,-0.2869685501957559,-1.2620484270986547,C
루시우,Support,All,aatlis,아틀리스,2026-04-26,50.8,11.1,0.3446073852316832,2.493205452602695,0.5329579658794485,0.4199476174907894,A
리퍼,Damage,All,aatlis,아틀리스,2026-04-26,52.9,16.3,0.8233032472072158,2.8507065015037334,1.0288564905117543,0.9055245445290312,S
마우가,Tank,All,aatlis,아틀리스,2026-04-26,49.6,6.3,0.0710668926742372,1.9878743481543455,-0.1679992758323611,-0.0245595747284021,B
메르시,Support,All,aatlis,아틀리스,2026-04-26,44.2,4.5,-1.159865323834274,1.7047480922384253,-0.5607306902574947,-0.9202114704035622,C
메이,Damage,All,aatlis,아틀리스,2026-04-26,48.9,4.6,-0.0884983946509408,1.7227665977411035,-0.5357367767505985,-0.2673937474908039,B
모이라,Support,All,aatlis,아틀리스,2026-04-26,50.4,19.6,0.2534272210458679,3.0252910757955354,1.271027060587003,0.660467156862322,S
미즈키,Support,All,aatlis,아틀리스,2026-04-26,49.8,14.9,0.116656974767144,2.766319109226186,0.9118006568110052,0.4347144475846884,A
바스티온,Damage,All,aatlis,아틀리스,2026-04-26,43.7,4.0,-1.2738405290665435,1.6094379124341005,-0.692937792006413,-1.0414794342424911,C
바티스트,Support,All,aatlis,아틀리스,2026-04-26,42.2,4.4,-1.6157661447633525,1.6863989535702288,-0.5861832331851409,-1.2039329801320675,C
벤데타,Damage,All,aatlis,아틀리스,2026-04-26,47.9,3.1,-0.31644880511548,1.410986973710262,-0.9682139849786172,-0.5771548770607349,C
벤처,Damage,All,aatlis,아틀리스,2026-04-26,56.0,4.5,1.5299495196472876,1.7047480922384253,-0.5607306902574947,0.6936774356853747,S
브리기테,Support,All,aatlis,아틀리스,2026-04-26,50.1,8.1,0.1850420979065068,2.2082744135228043,0.1377230922028089,0.1661144956250276,A
소전,Damage,All,aatlis,아틀리스,2026-04-26,46.1,12.4,-0.7267595439516499,2.5952547069568657,0.674513004192269,-0.1662505246940823,B
솔저: 76,Damage,All,aatlis,아틀리스,2026-04-26,49.8,14.1,0.116656974767144,2.714694743820879,0.8401912259624329,0.4060706752452596,A
솜브라,Damage,All,aatlis,아틀리스,2026-04-26,45.5,3.0,-0.8635297902303737,1.3862943611198906,-1.00246571707989,-0.9191041609701802,C
시그마,Tank,All,aatlis,아틀리스,2026-04-26,49.8,7.5,0.116656974767144,2.1400661634962708,0.0431097458647048,0.0872380832061683,B
시메트라,Damage,All,aatlis,아틀리스,2026-04-26,56.8,2.5,1.7123098480189185,1.252762968495368,-1.1876904060651468,0.5523097463852922,S
아나,Support,All,aatlis,아틀리스,2026-04-26,48.0,33.2,-0.2936537640690257,3.53222564406856,1.974208506528148,0.6134911441698436,S
안란,Damage,All,aatlis,아틀리스,2026-04-26,54.5,14.0,1.188023903950479,2.70805020110221,0.8309744168336958,1.0452041091037656,S
애쉬,Damage,All,aatlis,아틀리스,2026-04-26,46.0,2.5,-0.7495545849981041,1.252762968495368,-1.1876904060651468,-0.9248089134249212,C
에코,Damage,All,aatlis,아틀리스,2026-04-26,48.5,3.7,-0.1796785588367562,1.547562508716013,-0.7787666909960818,-0.4193138117004864,C
엠레,Damage,All,aatlis,아틀리스,2026-04-26,49.9,15.0,0.1394520158135983,2.772588722239781,0.9204973916961604,0.4518701661666232,A
오리사,Tank,All,aatlis,아틀리스,2026-04-26,44.4,11.8,-1.114275241741367,2.549445170925571,0.6109694666226837,-0.4241773583957468,C
우양,Support,All,aatlis,아틀리스,2026-04-26,53.7,14.1,1.005663575578848,2.714694743820879,0.8401912259624329,0.939474635732282,S
위도우메이커,Damage,All,aatlis,아틀리스,2026-04-26,32.7,0.3,-3.7812950441764746,0.262364264467491,-2.561496881976009,-3.293375779296288,C
윈스턴,Tank,All,aatlis,아틀리스,2026-04-26,51.2,8.9,0.4357875494175002,2.2925347571405443,0.2546026935731956,0.3633136070797784,A
일리아리,Support,All,aatlis,아틀리스,2026-04-26,54.6,9.1,1.210818944996933,2.312535423847214,0.282346111786901,0.8394298117129203,S
자리야,Tank,All,aatlis,아틀리스,2026-04-26,50.5,9.1,0.2762222620923221,2.312535423847214,0.282346111786901,0.2786718019701537,A
정커퀸,Tank,All,aatlis,아틀리스,2026-04-26,56.2,3.7,1.575539601740196,1.547562508716013,-0.7787666909960818,0.633817084645685,S
정크랫,Damage,All,aatlis,아틀리스,2026-04-26,48.9,3.7,-0.0884983946509408,1.547562508716013,-0.7787666909960818,-0.3646057131889972,B
제트팩 캣,Support,All,aatlis,아틀리스,2026-04-26,43.0,2.7,-1.4334058163917216,1.308332819650179,-1.1106080945966403,-1.3042867276736891,C
젠야타,Support,All,aatlis,아틀리스,2026-04-26,50.5,6.5,0.2762222620923221,2.0149030205422647,-0.1305071375543295,0.1135305022336614,B
주노,Support,All,aatlis,아틀리스,2026-04-26,49.2,7.9,-0.0201132715115781,2.186051276738094,0.106896830914579,0.0306907694588847,B
캐서디,Damage,All,aatlis,아틀리스,2026-04-26,46.1,27.6,-0.7267595439516499,3.353406717825807,1.7261643623984864,0.2544100185884047,A
키리코,Support,All,aatlis,아틀리스,2026-04-26,51.3,57.8,0.4585825904639528,4.074141854904581,2.725913851880303,1.365515095030493,S
토르비욘,Damage,All,aatlis,아틀리스,2026-04-26,53.7,2.4,1.005663575578848,1.2237754316221157,-1.2278997335967972,0.1122382519085899,B
트레이서,Damage,All,aatlis,아틀리스,2026-04-26,52.9,19.2,0.8233032472072158,3.005682604407159,1.2438276661749263,0.9915130147943,S
파라,Damage,All,aatlis,아틀리스,2026-04-26,51.1,4.8,0.412992508371046,1.7578579175523736,-0.4870607413227238,0.052971208493538,B
프레야,Damage,All,aatlis,아틀리스,2026-04-26,45.1,1.5,-0.9547099544161892,0.9162907318741552,-1.654419346394438,-1.2345937112074887,C
한조,Damage,All,aatlis,아틀리스,2026-04-26,48.2,2.8,-0.2480636819761173,1.33500106673234,-1.07361591115207,-0.5782845736464983,C
해저드,Tank,All,aatlis,아틀리스,2026-04-26,55.8,10.7,1.4843594375543792,2.4595888418037104,0.486327535704208,1.0851466768143108,S
시에라,Damage,Bronze,aatlis,아틀리스,2026-04-26,50.4,32.6,0.1883927197355039,3.5145260669691587,1.9778792976369055,0.9041873508960644,S
라마트라,Tank,Bronze,aatlis,아틀리스,2026-04-26,54.7,9.8,0.9768378235140572,2.379546134130174,0.3726369152383449,0.7351574602037723,S
D.VA,Tank,Bronze,aatlis,아틀리스,2026-04-26,53.9,10.6,0.8301503623459536,2.451005098112319,0.4737038630032308,0.6875717626088644,A
겐지,Damage,Bronze,aatlis,아틀리스,2026-04-26,50.1,8.1,0.1333849217974659,2.2082744135228043,0.1304012449233892,0.1321914510478352,A
도미나,Tank,Bronze,aatlis,아틀리스,2026-04-26,54.7,6.2,0.9768378235140572,1.9740810260220096,-0.2008267710234774,0.5057719856990434,A
둠피스트,Tank,Bronze,aatlis,아틀리스,2026-04-26,46.7,3.3,-0.4900367881669707,1.4586150226995167,-0.9298686256658976,-0.6659695231665416,C
라이프위버,Support,Bronze,aatlis,아틀리스,2026-04-26,48.2,6.8,-0.214997798476778,2.0541237336955462,-0.0876195300477662,-0.1640464911051732,B
라인하르트,Tank,Bronze,aatlis,아틀리스,2026-04-26,42.5,7.4,-1.260145959299511,2.128231705849268,0.0171940039476783,-0.7492099740006353,C
레킹볼,Tank,Bronze,aatlis,아틀리스,2026-04-26,57.1,1.6,1.4169002070183654,0.9555114450274363,-1.6414258631542025,0.1935697789493382,A
로드호그,Tank,Bronze,aatlis,아틀리스,2026-04-26,36.0,5.4,-2.451981581290346,1.8562979903656265,-0.3674114967025085,-1.618153547455211,C
루시우,Support,Bronze,aatlis,아틀리스,2026-04-26,48.8,8.1,-0.1049822026007019,2.2082744135228043,0.1304012449233892,-0.0108288235910654,B
리퍼,Damage,Bronze,aatlis,아틀리스,2026-04-26,54.7,16.2,0.9768378235140572,2.8449093838194073,1.0308166680233293,0.998429361317766,S
마우가,Tank,Bronze,aatlis,아틀리스,2026-04-26,50.0,6.3,0.1150489891514527,1.9878743481543455,-0.1813183862139613,-0.0034979609947128,B
메르시,Support,Bronze,aatlis,아틀리스,2026-04-26,37.6,5.9,-2.1586066589541404,1.9315214116032136,-0.2610203434972244,-1.3995721327713742,C
메이,Damage,Bronze,aatlis,아틀리스,2026-04-26,58.9,5.1,1.746946994646596,1.8082887711792657,-0.4353126385236139,0.8740431413785121,S
모이라,Support,Bronze,aatlis,아틀리스,2026-04-26,50.0,29.2,0.1150489891514527,3.407841924380824,1.826992130156966,0.7998262455536581,S
미즈키,Support,Bronze,aatlis,아틀리스,2026-04-26,53.9,17.9,0.8301503623459536,2.9391619220655967,1.1641213764713232,0.9637387679961014,S
바스티온,Damage,Bronze,aatlis,아틀리스,2026-04-26,44.9,8.4,-0.8200835757952029,2.2407096892759584,0.1762756060616613,-0.4215399030524571,B
바티스트,Support,Bronze,aatlis,아틀리스,2026-04-26,48.1,4.0,-0.2333337311227911,1.6094379124341005,-0.7165544622760809,-0.426622023584107,B
벤데타,Damage,Bronze,aatlis,아틀리스,2026-04-26,48.8,2.8,-0.1049822026007019,1.33500106673234,-1.1047002287922345,-0.5048694130773149,B
벤처,Damage,Bronze,aatlis,아틀리스,2026-04-26,44.2,3.1,-0.948435104317292,1.410986973710262,-0.9972306649552326,-0.9679533285724682,C
브리기테,Support,Bronze,aatlis,아틀리스,2026-04-26,58.0,5.1,1.5819236008324806,1.8082887711792657,-0.4353126385236139,0.7750291050900427,S
소전,Damage,Bronze,aatlis,아틀리스,2026-04-26,44.7,15.0,-0.8567554410872278,2.772588722239781,0.9285309907776254,-0.1426408683412865,B
솔저: 76,Damage,Bronze,aatlis,아틀리스,2026-04-26,52.5,21.1,0.573447305301774,3.095577608523707,1.385345630671546,0.8982066354496827,S
솜브라,Damage,Bronze,aatlis,아틀리스,2026-04-26,51.0,3.1,0.2984083156115812,1.410986973710262,-0.9972306649552326,-0.2198472766151442,B
시그마,Tank,Bronze,aatlis,아틀리스,2026-04-26,52.2,10.9,0.518439507363736,2.4765384001174837,0.5098165178223776,0.5149903115471927,A
시메트라,Damage,Bronze,aatlis,아틀리스,2026-04-26,49.4,1.9,0.0050333932753754,1.0647107369924282,-1.4869814306859963,-0.5917725363091733,C
아나,Support,Bronze,aatlis,아틀리스,2026-04-26,52.8,17.6,0.628455103239812,2.923161580719156,1.1414915260933476,0.8336696723812262,S
안란,Damage,Bronze,aatlis,아틀리스,2026-04-26,55.5,15.1,1.1235252846821595,2.7788192719904172,0.9373430783185446,1.0490524021367136,S
애쉬,Damage,Bronze,aatlis,아틀리스,2026-04-26,46.0,4.9,-0.6183883166890612,1.7749523509116738,-0.4824615203167338,-0.5640175981401303,B
에코,Damage,Bronze,aatlis,아틀리스,2026-04-26,53.5,3.0,0.7568066317619025,1.3862943611198906,-1.0321543029116016,0.0412222578925008,B
엠레,Damage,Bronze,aatlis,아틀리스,2026-04-26,52.2,15.6,0.518439507363736,2.8094026953624973,0.9805982989398474,0.7033030239941807,S
오리사,Tank,Bronze,aatlis,아틀리스,2026-04-26,46.6,17.0,-0.5083727208129839,2.8903717578961645,1.0951157164566565,0.1330226540948723,A
우양,Support,Bronze,aatlis,아틀리스,2026-04-26,58.1,9.8,1.600259533478494,2.379546134130174,0.3726369152383449,1.1092104861824343,S
위도우메이커,Damage,Bronze,aatlis,아틀리스,2026-04-26,40.2,0.8,-1.681872410157806,0.5877866649021191,-2.161512064712704,-1.8737282719797652,C
윈스턴,Tank,Bronze,aatlis,아틀리스,2026-04-26,50.8,7.3,0.261736450319555,2.1162555148025524,0.0002556520952343,0.1571441310298267,A
일리아리,Support,Bronze,aatlis,아틀리스,2026-04-26,53.2,10.0,0.7017988338238644,2.3978952727983707,0.3985887529920052,0.5805148014911208,A
자리야,Tank,Bronze,aatlis,아틀리스,2026-04-26,50.9,6.3,0.2800723829655681,1.9878743481543455,-0.1813183862139613,0.0955160752937563,B
정커퀸,Tank,Bronze,aatlis,아틀리스,2026-04-26,58.2,3.0,1.618595466124507,1.3862943611198906,-1.0321543029116016,0.5582955585100635,A
정크랫,Damage,Bronze,aatlis,아틀리스,2026-04-26,36.9,5.5,-2.286958187476231,1.8718021769015911,-0.3454833756740683,-1.5103682627553658,C
제트팩 캣,Support,Bronze,aatlis,아틀리스,2026-04-26,45.6,2.8,-0.6917320472731123,1.33500106673234,-1.1047002287922345,-0.8569193198807611,C
젠야타,Support,Bronze,aatlis,아틀리스,2026-04-26,43.4,8.7,-1.0951225654853955,2.272125885509337,0.2207086468832946,-0.5687900805379195,C
주노,Support,Bronze,aatlis,아틀리스,2026-04-26,47.7,19.0,-0.3066774617068422,2.995732273553991,1.244130831413146,0.3136458555411531,A
캐서디,Damage,Bronze,aatlis,아틀리스,2026-04-26,47.9,14.7,-0.2700055964148173,2.7536607123542622,0.9017604349258644,0.1987008161214554,A
키리코,Support,Bronze,aatlis,아틀리스,2026-04-26,48.0,54.7,-0.2516696637688042,4.019980146933238,2.6927609339007943,0.9261025752990352,S
토르비욘,Damage,Bronze,aatlis,아틀리스,2026-04-26,46.9,2.8,-0.4533649228749458,1.33500106673234,-1.1047002287922345,-0.7138990452418612,C
트레이서,Damage,Bronze,aatlis,아틀리스,2026-04-26,53.7,8.8,0.7934784970539287,2.2823823856765264,0.2352147789188345,0.5701730097998909,A
파라,Damage,Bronze,aatlis,아틀리스,2026-04-26,48.2,5.1,-0.214997798476778,1.8082887711792657,-0.4353126385236139,-0.3031237344955123,B
프레야,Damage,Bronze,aatlis,아틀리스,2026-04-26,46.1,2.7,-0.6000523840430481,1.308332819650179,-1.1424180766959249,-0.8169986611041988,C
한조,Damage,Bronze,aatlis,아틀리스,2026-04-26,41.5,3.1,-1.4435052857596395,1.410986973710262,-0.9972306649552326,-1.264995437437877,C
해저드,Tank,Bronze,aatlis,아틀리스,2026-04-26,52.1,4.9,0.5001035747177228,1.7749523509116738,-0.4824615203167338,0.1070775367039401,B
시에라,Damage,Gold,aatlis,아틀리스,2026-04-26,49.8,27.6,0.0284293472239268,3.353406717825807,1.7356465620654478,0.7113162331605353,S
라마트라,Tank,Gold,aatlis,아틀리스,2026-04-26,51.7,7.6,0.5203585875807746,2.151762203259462,0.0543553954228285,0.3339573107175961,A
D.VA,Tank,Gold,aatlis,아틀리스,2026-04-26,51.6,7.9,0.4944675749304139,2.186051276738094,0.1023312448967382,0.3376130429169436,A
겐지,Damage,Gold,aatlis,아틀리스,2026-04-26,53.4,14.3,0.9605058026368992,2.72785282839839,0.8603975047909623,0.9204624834985244,S
도미나,Tank,Gold,aatlis,아틀리스,2026-04-26,50.0,5.1,0.0802113725246482,1.8082887711792657,-0.426218385202518,-0.1223605305662183,B
둠피스트,Tank,Gold,aatlis,아틀리스,2026-04-26,51.3,6.1,0.4167945369793318,1.9600947840472696,-0.2138177081434461,0.1645496389302206,B
라이프위버,Support,Gold,aatlis,아틀리스,2026-04-26,50.4,6.6,0.1837754231260891,2.028148247292285,-0.1186001248845785,0.062825203921822,B
라인하르트,Tank,Gold,aatlis,아틀리스,2026-04-26,46.6,7.2,-0.8000830575876027,2.104134154270207,-0.0122837953522849,-0.4849633526934755,B
레킹볼,Tank,Gold,aatlis,아틀리스,2026-04-26,54.2,2.8,1.1676339038397827,1.33500106673234,-1.0884229116837516,0.2652111776303689,A
로드호그,Tank,Gold,aatlis,아틀리스,2026-04-26,39.2,6.3,-2.7160179937142668,1.9878743481543455,-0.1749496942006836,-1.6995906739088331,C
루시우,Support,Gold,aatlis,아틀리스,2026-04-26,52.0,9.6,0.5980316255318548,2.3608540011180215,0.346907966915977,0.4975821620855037,A
리퍼,Damage,Gold,aatlis,아틀리스,2026-04-26,52.5,16.5,0.7274866887836565,2.862200880929469,1.0483717278145304,0.8558407043960061,S
마우가,Tank,Gold,aatlis,아틀리스,2026-04-26,53.7,6.2,1.0381788405879813,1.9740810260220096,-0.1942487384509889,0.5452078089723932,S
메르시,Support,Gold,aatlis,아틀리스,2026-04-26,44.2,5.2,-1.4214673611962505,1.824549292051046,-0.4034673388029107,-1.0142673522389145,C
메이,Damage,Gold,aatlis,아틀리스,2026-04-26,50.2,5.2,0.1319933978253696,1.824549292051046,-0.4034673388029107,-0.0821908968259425,B
모이라,Support,Gold,aatlis,아틀리스,2026-04-26,52.6,24.1,0.7533777014340172,3.2228678461377385,1.5530019868918583,1.0732274156171535,S
미즈키,Support,Gold,aatlis,아틀리스,2026-04-26,50.1,15.8,0.1061023851750089,2.8213788864092133,0.9912552861717144,0.4601635455736911,A
바스티온,Damage,Gold,aatlis,아틀리스,2026-04-26,45.7,4.7,-1.0331021714408453,1.7404661748405046,-0.5211129490613463,-0.8283064824890457,C
바티스트,Support,Gold,aatlis,아틀리스,2026-04-26,45.0,4.6,-1.2143392599933682,1.7227665977411035,-0.5458774632498642,-0.9469545412959666,C
벤데타,Damage,Gold,aatlis,아틀리스,2026-04-26,50.8,3.2,0.2873394737275301,1.4350845252893227,-0.9483902874266322,-0.2069524307341348,B
벤처,Damage,Gold,aatlis,아틀리스,2026-04-26,55.7,3.8,1.5559990935951875,1.5686159179138452,-0.7615587010733941,0.6289759757277549,S
브리기테,Support,Gold,aatlis,아틀리스,2026-04-26,48.3,7.0,-0.3599358425314781,2.0794415416798357,-0.0468326747640156,-0.2346945754244931,B
소전,Damage,Gold,aatlis,아틀리스,2026-04-26,44.6,11.5,-1.3179033105948093,2.5257286443082556,0.5775937295012058,-0.5597044945564031,C
솔저: 76,Damage,Gold,aatlis,아틀리스,2026-04-26,48.4,16.5,-0.3340448298811174,2.862200880929469,1.0483717278145304,0.2189217931971417,A
솜브라,Damage,Gold,aatlis,아틀리스,2026-04-26,47.1,3.0,-0.670627994335801,1.3862943611198906,-1.0166554615631889,-0.8090389812267562,C
시그마,Tank,Gold,aatlis,아틀리스,2026-04-26,51.4,8.0,0.4426855496296925,2.1972245773362196,0.1179644636816218,0.3127971152504642,A
시메트라,Damage,Gold,aatlis,아틀리스,2026-04-26,52.3,2.2,0.6757046634829351,1.1631508098056809,-1.3288686636957991,-0.1261246673885586,B
아나,Support,Gold,aatlis,아틀리스,2026-04-26,46.0,32.2,-0.955429133489765,3.502549875922443,1.9443214831701732,0.2044711131742103,A
안란,Damage,Gold,aatlis,아틀리스,2026-04-26,53.9,15.5,1.0899608658887008,2.803360380906535,0.9660445405888682,1.0403943357687675,S
애쉬,Damage,Gold,aatlis,아틀리스,2026-04-26,46.2,3.1,-0.9036471081890436,1.410986973710262,-0.9821065821514584,-0.9350308977740096,C
에코,Damage,Gold,aatlis,아틀리스,2026-04-26,47.4,3.5,-0.5929549563847207,1.5040773967762742,-0.8518583231175516,-0.6965163030778532,C
엠레,Damage,Gold,aatlis,아틀리스,2026-04-26,50.2,14.5,0.1319933978253696,2.740840023925201,0.8785686501288729,0.4306234987467709,A
오리사,Tank,Gold,aatlis,아틀리스,2026-04-26,43.9,12.7,-1.4991403991473324,2.617395832834079,0.7058506577950532,-0.6171439763703781,C
우양,Support,Gold,aatlis,아틀리스,2026-04-26,52.5,11.0,0.7274866887836565,2.4849066497880004,0.5204772878583899,0.6446829284135498,S
위도우메이커,Damage,Gold,aatlis,아틀리스,2026-04-26,42.2,0.3,-1.9392876142034567,0.262364264467491,-2.589211837861724,-2.1992573036667635,C
윈스턴,Tank,Gold,aatlis,아틀리스,2026-04-26,50.3,8.4,0.1578844104757284,2.2407096892759584,0.178807028765134,0.1662534577914907,A
일리아리,Support,Gold,aatlis,아틀리스,2026-04-26,55.2,8.3,1.426544030343386,2.2300144001592104,0.1638426238194944,0.9214634677338296,S
자리야,Tank,Gold,aatlis,아틀리스,2026-04-26,51.8,9.5,0.5462496002311334,2.3513752571634776,0.3336457015051513,0.4612080407407406,A
정커퀸,Tank,Gold,aatlis,아틀리스,2026-04-26,53.5,3.7,0.9863968152872598,1.547562508716013,-0.7910157580340393,0.27543178595874,A
정크랫,Damage,Gold,aatlis,아틀리스,2026-04-26,50.7,3.8,0.2614484610771712,1.5686159179138452,-0.7615587010733941,-0.1477544037830549,B
제트팩 캣,Support,Gold,aatlis,아틀리스,2026-04-26,41.7,3.1,-2.0687426774552584,1.410986973710262,-0.9821065821514584,-1.6340882393337384,C
젠야타,Support,Gold,aatlis,아틀리스,2026-04-26,53.5,6.8,0.9863968152872598,2.0541237336955462,-0.0822563016409722,0.5589355685159669,S
주노,Support,Gold,aatlis,아틀리스,2026-04-26,48.7,8.8,-0.2563717919300353,2.2823823856765264,0.237113737196071,-0.0589775802795927,B
캐서디,Damage,Gold,aatlis,아틀리스,2026-04-26,46.3,24.9,-0.8777560955386847,3.254242968705492,1.5969007571072165,0.1121066455196758,B
키리코,Support,Gold,aatlis,아틀리스,2026-04-26,51.2,57.0,0.3909035243289729,4.060443010546419,2.724902418549681,1.324503082017256,S
토르비욘,Damage,Gold,aatlis,아틀리스,2026-04-26,52.8,2.2,0.8051597267347367,1.1631508098056809,-1.3288686636957991,-0.0484516294374776,B
